time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-07-20 08:50:54.533 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23346892600,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,14,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,410807720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:51:54.534 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23350112056,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,15,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,413922560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:52:54.535 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23350030136,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,12,12,8,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,415050688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:53:54.537 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23347601208,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,12,12,12,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,416345776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:54:54.538 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23347117880,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,13,13,11,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,416916568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:55:54.539 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23346130744,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,17,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,417645888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:56:54.540 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23346163512,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,15,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,417931368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:57:54.541 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23345655608,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,17,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,418785024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:58:54.542 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23343222584,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,9,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,419786080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 08:59:54.543 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23343128376,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,421011344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:00:54.545 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23341170488,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,14,14,14,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,422017992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:01:54.546 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23340285752,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,14,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,422865944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:02:54.547 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23340158776,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,424701936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:03:54.548 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23343537976,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,424987544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:04:54.550 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23341363000,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,6,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,426783704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:05:54.565 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23341338424,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,428496184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:06:54.567 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23341035320,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,12,12,8,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,430110096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:07:54.568 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23339745080,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,13,13,11,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,431238264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:08:54.569 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23341092664,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,432244888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:09:54.570 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23339855672,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,9,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,433092904, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:17:18.355 UTC, , , , , , , , , ,125,3172653,26800, , ,5,3,40,5,0.13,2, , , , , ,1,5,5, ,5,2,2,3,6, ,69,32, , , , , , , , ,1, , , ,3172653,432831,19,430415,430415,1,2,2,6,432886,21218291512,22,22,22,22, , , , , ,53,4197, , , , , , , , , , , , , , , , , , , , , , , , , ,432886,1658308637388,,, , , , , , , , , ,3145728,432831,2,2,1,2, , ,46,1,1,4,1, ,3,2, ,46, ,2048,1, , , , , ,971506,163,2542,1, , , , ,3,844,12,678,85310080,6, , , , , , ,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-07-20 09:17:18.612 UTC, , , , , , , , , ,125,3172653,26800, , ,5, ,10, , , , , , , , ,1,5,5, , , ,2,2,6, ,4,2, , , , , , , , ,1, , , ,3172653,432831,19,430415,430415, , , , ,432886,21218291512,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,432886,1658308637388,,, , , , , , , , , ,3145728,432831, , , , , , ,2, , ,1, , ,3, , ,2,1, , , , , , , ,2176,3, , , , , , , , , , ,103845736,6, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-07-20 09:17:18.803 UTC, , , , , , , , , ,125,3165493,19640, , ,3, ,25,3,0.12, , , , , , , ,3,3, ,2, ,2,1,4, ,60,34, , , , , , , , ,1, , , ,3165493,433509,20, ,432956, , , , , , ,-1,-1,-1,-1, , , , , ,53,4214, , , , , , , , , , , , , , , , , , , , , , , , , , ,1658308638700,,, , , , , , , , , ,3145728,433509, , , , , , ,42, , ,2, , ,3, , ,42, ,2048,1, , , , , ,955306,157, , , , , , ,3,844,12,678,119162000,6, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-07-20 09:18:18.808 UTC, , , , , , , , , ,125,3299317,152792,672, ,34,24,483,31,0.06, , , , , , , ,34,7, , ,24,27,13,21, ,105,97, , , , , , , , ,1, , , ,3299317,433509,20, ,432956, , , , ,434077,21217779512,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,434077,1658308638700,,, , , , , , , , , ,3145728,434047,15,15,6,15, , ,156,3,3,3,3, ,3,6, ,156,1, , , , , ,8, ,155522,167,516,3, , , , ,1,247,2,150,166278384,3, , , , , , ,1632, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, ,1202,409,12, , , , , , , , , , 
2022-07-20 09:19:18.816 UTC, , , , , , , , , ,125,3299317,152792,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299317,433509,20, ,432956, , , , ,434077,21203287864,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,434077,1658308638700,,, , , , , , , , , ,3145728,434047,12,12,7,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,167622152,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:20:18.824 UTC, , , , , , , , , ,125,3299317,152792,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299317,433509,20, ,432956, , , , ,434077,21195521848,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,434077,1658308638700,,, , , , , , , , , ,3145728,434047,11,11,11,11, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,168879896,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:21:18.828 UTC, , , , , , , , , ,125,3299317,152792,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299317,433509,20, ,432956, , , , ,434077,21194772280,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,434077,1658308638700,,, , , , , , , , , ,3145728,434047,15,15,12,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,170183488,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:30:49.062 UTC, , , , , , , , , ,125,3172861,27008, , ,5,1,38,5,0.13,1, , , , , ,1,5,5, ,5, ,2,3,6, ,72,34, , , , , , , , ,1, , , ,3172861,435608,21,434148,434148,1,3,1,5,435663,18988113720,21,21,21,21, , , , , ,53,4217, , , , , , , , , , , , , , , , , , , , , , , , , ,435663,1658309447629,,, , , , , , , , , ,3145728,435608,2,2,1,2, , ,46,1,1,4,1, ,3,2, ,46, ,2048,1, , , , , ,967594,163,1586,1, , , , ,3,602,9,572,240705016,5, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-07-20 09:30:49.291 UTC, , , , , , , , , ,125,3172861,27008, , ,5, ,10, , , , , , , , ,1,5,5, , , ,2,2,6, ,4,2, , , , , , , , ,1, , , ,3172861,435608,21,434148,434148, , , , ,435663,18988113720,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,435663,1658309447629,,, , , , , , , , , ,3145728,435608, , , , , , ,2, , ,1, , ,3, , ,2,1, , , , , , , ,2176,3, , , , , , , , , , ,256547144,5, , , , , , ,25, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-07-20 09:30:49.486 UTC, , , , , , , , , ,125,3165565,19712, , ,3,1,25,3,0.12,1, , , , , , ,3,3, ,2,1,2,1,4, ,64,36, , , , , , , , ,1, , , ,3165565,436047,22, ,435733, , , , ,436099,18988109624,21,21,21,21, , , , , ,54,4234, , , , , , , , , , , , , , , , , , , , , , , , , ,436099,1658309449377,,, , , , , , , , , ,3145728,436047, , , , , , ,45, , ,2, , ,3, , ,45, ,2048,1, , , , , ,973908,162, , , , , , ,3,602,9,572,270907120,5, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-07-20 09:33:03.448 UTC, , , , , , , , , ,125,3298845,152320,672, ,34,25,483,31,0.06, , , , , , , ,34,7, , ,25,27,13,21, ,105,97, , , , , , , , ,1, , , ,3298845,436047,22, ,435733, , , , ,436614,18987753272,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,436614,1658309449377,,, , , , , , , , , ,3145728,436584,52,52,14,52, , ,157,3,3,3,3, ,3,6, ,157,1, , , , , ,8, ,157570,168,515,3, , , , ,1,161,2,90,110276256,4, , , , , , ,1632, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, ,1202,409,12, , , , , , , , , , 
2022-07-20 09:35:03.329 UTC, , , , , , , , , ,125,3298845,152320,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298845,436047,22, ,435733, , , , ,436614,18986708792,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,436614,1658309449377,,, , , , , , , , , ,3145728,436584,75,75,33,75, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,112667376,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:36:03.337 UTC, , , , , , , , , ,125,3298845,152320,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298845,436047,22, ,435733, , , , ,436614,18983890744,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,436614,1658309449377,,, , , , , , , , , ,3145728,436584,18,18,11,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,114136984,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 09:37:37.808 UTC, , , , , , , , , ,125,3172781,26928, , ,5,3,38,5,0.13,2, , , , , ,1,5,5, ,5,2,2,3,6, ,76,36, , , , , , , , ,1, , , ,3172781,438323,23,436685,436685,1,3,1,5,438378,18983104312,-1,-1,-1,-1, , , , , ,54,4237, , , , , , , , , , , , , , , , , , , , , , , , , ,438378,1658309857064,,, , , , , , , , , ,3145728,438323,3,3,1,3, , ,50,1,1,4,1, ,3,2, ,50, ,2048,1, , , , , ,988244,169,1764,1, , , , ,3,1218,9,742,264024360,6, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-07-20 09:37:38.059 UTC, , , , , , , , , ,125,3174573,28720, , ,5, ,10, , , , , , , , , ,5,5, , ,1,2,2,6, ,4,2, , , , , , , , ,1, , , ,3174573,438323,23,436685,436685, , , , ,438378,18983104312,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,438378,1658309857064,,, , , , , , , , , ,3145728,438323, , , , , , ,3, , ,1, , ,3, , ,3,1, , , , , , , ,4224,4, , , , , , , , , , ,283078576,6, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-07-20 09:37:38.363 UTC, , , , , , , , , ,125,3165613,19760, , ,3,1,25,3,0.12,1, , , , , , ,3,3, ,2,1,2,1,4, ,68,38, , , , , , , , ,1, , , ,3165613,438792,24, ,438448, , , , ,438844,18983100216,21,21,21,21, , , , , ,54,4254, , , , , , , , , , , , , , , , , , , , , , , , , ,438844,1658309858135,,, , , , , , , , , ,3145728,438792, , , , , , ,47, , ,2, , ,3, , ,47, ,2048,1, , , , , ,974084,164, , , , , , ,3,1218,10,800,94022120,6, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
